capt.ID	season	year	visit	cave	length
4EE581	june	2013	1	C20	98
655435	august	2016	2	C25	89
655437	august	2016	1	C25	96
4EE7E1	june	2013	2	C20	107
655437	august	2017	1	C25	108
655441	august	2016	1	C25	90
655444	august	2016	1	C25	89
655449	june	2015	1	C25	68
4EE7E9	june	2013	1	C20	90
655449	august	2015	NA	C25	70
4EE874	june	2013	2	C20	85
655449	june	2016	2	C25	81
655449	august	2016	2	C25	91
655449	june	2017	1	C25	93
655449	june	2017	2	C25	100
655449	august	2017	1	C25	108
4EEB02	august	2013	1	C20	94
655449	august	2017	2	C25	109
655450	june	2016	1	C25	69
655450	august	2016	2	C25	76
655450	august	2017	1	C25	96
655452	august	2016	1	C25	97
4EEC11	august	2013	1	C20	89
4EEDBF	june	2013	1	C20	81
655452	august	2017	2	C25	103
655453	june	2015	1	C25	105
655453	august	2015	NA	C25	117
655455	june	2015	1	C25	109
655459	june	2015	1	C25	74
4EF724	august	2013	1	C20	80
655460	june	2015	2	C25	108
655460	june	2016	2	C25	108
655460	august	2016	2	C25	110
655462	june	2016	2	C25	76
655462	august	2016	2	C25	83
655462	june	2017	1	C25	93
6D8818	june	2013	2	C20	86
655462	august	2017	1	C25	100
655465	june	2015	1	C25	97
655465	june	2016	2	C25	107
6DAE23	august	2013	1	C20	107
655467	august	2015	NA	C25	76
655474	august	2015	NA	C25	114
655476	june	2015	1	C25	73
C9645B	august	2013	1	C20	75
655476	august	2015	NA	C25	81
C96618	june	2013	2	C20	108
C96618	august	2013	2	C20	111
C969F1	august	2013	1	C20	119
655476	june	2016	1	C25	92
655476	august	2016	1	C25	100
655476	june	2017	1	C25	105
655476	june	2017	2	C25	107
655476	august	2017	2	C25	114
C96AEA	august	2013	1	C20	69
C96AEA	june	2013	2	C20	65
655481	june	2016	1	C25	56
655484	june	2015	1	C25	67
C96E00	august	2013	1	C20	92
655484	august	2015	NA	C25	68
655484	june	2016	1	C25	78
655485	june	2015	1	C25	74
655486	august	2016	1	C25	92
655489	june	2015	1	C25	78
C97016	june	2013	1	C20	86
C97016	august	2013	1	C20	91
C97016	june	2013	2	C20	87
655489	august	2015	NA	C25	82
655489	june	2016	1	C25	88
655490	june	2015	1	C25	77
C973C8	june	2013	1	C20	96
655490	august	2015	NA	C25	83
655490	august	2016	2	C25	100
C973C8	august	2013	1	C20	101
655493	june	2015	1	C25	67
C973C8	june	2013	2	C20	99
0717056	august	2015	NA	C25	57
0722384	august	2015	NA	C25	59
895813	june	2017	1	C25	81
C97D04	august	2013	1	C20	88
C97E33	august	2013	1	C20	110
897754	june	2017	2	C25	78
897754	august	2017	1	C25	82
897758	june	2017	2	C25	75
897759	august	2017	1	C25	68
897761	august	2016	2	C25	65
C97FCA	august	2013	1	C20	96
897765	august	2017	1	C25	67
897769	august	2017	1	C25	69
897770	august	2017	1	C25	95
C9840B	august	2013	1	C20	102
897773	august	2016	2	C25	67
C98517	august	2013	1	C20	111
C98628	august	2013	1	C20	103
897773	june	2017	1	C25	74
C986FF	june	2013	1	C20	91
897773	june	2017	2	C25	75
897780	august	2017	1	C25	70
897780	august	2017	2	C25	71
C986FF	june	2013	2	C20	93
C986FF	august	2013	2	C20	99
897782	august	2017	1	C25	67
897782	august	2017	2	C25	67
897783	june	2017	1	C25	78
897783	june	2017	2	C25	77
C98717	august	2013	1	C20	125
897787	june	2017	1	C25	75
C98A65	june	2013	2	C20	78
C98A65	august	2013	2	C20	87
897788	august	2017	1	C25	69
897797	august	2016	2	C25	71
C98C47	august	2013	1	C20	80
897797	june	2017	1	C25	77
897799	june	2017	1	C25	70
897804	june	2017	1	C25	65
187111	august	2013	2	C21	112
182EF0	august	2013	2	C21	68
897804	june	2017	2	C25	68
897807	june	2017	1	C25	82
897807	august	2017	1	C25	95
1869D6	august	2013	2	C21	116
187ECB	august	2013	2	C21	149
897807	august	2017	2	C25	97
897810	june	2017	2	C25	77
897812	june	2017	1	C25	71
897812	june	2017	2	C25	70
897813	june	2017	2	C25	80
897813	august	2017	1	C25	85
897813	august	2017	2	C25	86
897814	august	2016	2	C25	134
4ED0C9	august	2013	1	C21	129
4EDAF0	august	2013	1	C21	144
4EE37B	june	2013	2	C21	143
897823	august	2017	1	C25	72
4EE41A	june	2013	1	C21	107
897824	june	2017	1	C25	80
897824	august	2017	1	C25	89
897824	august	2017	2	C25	89
897825	june	2017	1	C25	72
4EE613	august	2013	1	C21	78
897825	august	2017	2	C25	86
4EE68C	august	2013	1	C21	128
4EE7B1	june	2013	1	C21	154
897826	august	2016	2	C25	65
897830	august	2016	2	C25	65
897830	june	2017	1	C25	71
897830	june	2017	2	C25	74
897833	august	2017	1	C25	73
897836	june	2017	1	C25	78
897836	august	2017	1	C25	81
4EE7EE	august	2013	1	C21	114
4EE8A8	august	2013	1	C21	85
4EE8A8	june	2013	1	C21	75
897840	june	2017	1	C25	69
4EE8A8	june	2013	2	C21	76
897840	june	2017	2	C25	70
897857	june	2017	1	C25	97
897860	june	2017	2	C25	78
897860	august	2017	1	C25	86
897876	august	2017	1	C25	72
4EE8CB	august	2013	1	C21	130
897881	june	2017	1	C25	66
897881	june	2017	2	C25	66
4EECC3	august	2013	1	C21	126
4EEDB5	august	2013	1	C21	79
897883	june	2017	2	C25	95
897883	august	2017	2	C25	102
897884	august	2017	1	C25	72
897884	august	2017	2	C25	74
4EEE66	august	2013	1	C21	65
897896	june	2017	1	C25	95
897897	june	2017	1	C25	138
897906	june	2017	1	C25	93
897906	june	2017	2	C25	93
897912	june	2017	1	C25	105
897912	august	2017	1	C25	111
897913	august	2017	1	C25	89
897925	august	2017	1	C25	66
897928	june	2017	1	C25	108
897931	august	2016	2	C25	99
6D5FEA	august	2013	1	C21	127
897931	june	2017	1	C25	101
6D64C8	august	2013	1	C21	112
897933	june	2017	1	C25	74
897933	june	2017	2	C25	77
6D64C8	june	2013	2	C21	112
897940	june	2017	2	C25	70
6D938A	august	2013	2	C21	89
897940	august	2017	1	C25	82
897942	june	2017	1	C25	117
897945	august	2017	1	C25	65
6D938A	june	2013	1	C21	79
897945	august	2017	2	C25	62
897952	june	2017	2	C25	100
897954	august	2016	2	C25	65
897954	june	2017	2	C25	73
897954	august	2017	1	C25	86
897956	june	2017	1	C25	78
897956	august	2017	1	C25	84
897963	august	2017	1	C25	72
897966	june	2017	2	C25	93
897967	august	2017	1	C25	74
897971	august	2016	2	C25	65
6D972E	august	2013	1	C21	105
C96893	june	2013	2	C21	118
C96A80	june	2013	2	C21	125
897971	august	2017	1	C25	88
897973	june	2017	1	C25	75
897973	august	2017	1	C25	83
897976	august	2017	1	C25	65
897980	august	2017	1	C25	65
C96A80	august	2013	1	C21	129
C96EA4	june	2013	1	C21	74
897950	august	2017	1	C25	70
897981	june	2017	2	C25	89
C96EA4	june	2013	2	C21	75
897982	august	2016	2	C25	72
897983	june	2017	2	C25	92
C97573	june	2013	2	C21	134
897993	august	2017	1	C25	70
C97573	august	2013	2	C21	140
C9767C	june	2013	2	C21	117
C9767C	august	2013	2	C21	123
897995	june	2017	2	C25	79
0903552	august	2015	NA	C25	62
981756	august	2017	2	C25	88
C97D0C	june	2013	2	C21	107
981757	august	2017	2	C25	74
981795	august	2017	1	C25	65
981795	august	2017	2	C25	65
981814	august	2017	2	C25	68
981822	august	2017	1	C25	85
981833	august	2017	1	C25	66
981847	august	2017	2	C25	73
981863	august	2017	1	C25	87
C97D0C	august	2013	1	C21	110
C988DF	august	2013	2	C21	80
C988DF	june	2013	1	C21	69
C988DF	june	2013	2	C21	68
981922	august	2017	2	C25	87
981934	august	2017	2	C25	65
C98D90	august	2013	1	C21	189
053411	june	2013	1	C22	47
981936	august	2017	1	C25	68
981949	august	2017	2	C25	65
981953	august	2017	1	C25	84
981953	august	2017	2	C25	83
981958	august	2017	1	C25	92
981969	august	2017	2	C25	68
981986	august	2017	2	C25	66
981990	august	2017	1	C25	101
053411	august	2013	1	C22	58
981992	august	2017	2	C25	74
1727872	august	2016	1	C25	62
053411	june	2013	2	C22	50
1727872	august	2016	2	C25	62
2194944	june	2016	2	C25	57
2549888	august	2016	2	C25	63
185274	august	2013	2	C22	121
183B72	august	2013	2	C22	156
183CBB	august	2013	2	C22	130
2569344	august	2015	NA	C25	46
18771F	august	2013	2	C22	101
2615296	june	2016	2	C25	55
2634752	june	2016	2	C25	57
2662144	august	2015	NA	C25	101
2830080	june	2016	2	C25	55
2830080	august	2016	1	C25	64
2868096	august	2015	NA	C25	63
2941440	june	2015	2	C25	52
3008640	june	2015	2	C25	51
3072256	august	2015	NA	C25	59
3072256	august	2015	NA	C25	59
3383936	june	2015	2	C25	50
1879CA	august	2013	1	C22	72
1879CA	june	2013	1	C22	61
4009728	august	2015	NA	C25	50
4262528	august	2016	1	C25	63
4262528	august	2016	2	C25	64
4710656	august	2016	2	C25	63
5702912	august	2015	NA	C25	75
5749760	june	2016	1	C25	49
5749760	august	2016	2	C25	60
5899136	august	2015	NA	C25	60
5954816	august	2015	NA	C25	62
6158976	august	2015	NA	C25	64
6216448	august	2015	NA	C25	54
6393216	june	2016	1	C25	54
6524416	august	2015	NA	C25	60
6844544	june	2016	2	C25	57
7412864	june	2016	2	C25	55
7433216	june	2015	2	C25	59
7461504	august	2016	1	C25	60
7610880	june	2015	2	C25	63
7610880	june	2017	2	C25	96
4ECF84	august	2013	1	C22	106
7759960	june	2016	2	C25	64
7834496	june	2016	1	C25	52
4ED166	june	2013	2	C22	115
7870720	june	2015	2	C25	45
8826369	august	2015	NA	C25	54
8975232	august	2015	NA	C25	97
9126400	august	2015	NA	C25	60
9126400	august	2016	2	C25	79
9173248	june	2015	2	C25	53
9647872	june	2016	1	C25	54
4ED545	june	2013	2	C22	95
9655435	august	2015	NA	C25	77
9770240	june	2016	2	C25	54
4ED9A9	june	2013	1	C22	65
4EDE70	june	2013	1	C22	73
9770240	august	2016	2	C25	63
9949312	august	2015	NA	C25	80
4EDF83	june	2013	2	C22	93
4EE151	august	2013	1	C22	135
9949312	august	2016	2	C25	74
1837C1	august	2014	2	C25	102
1837C1	august	2015	NA	C25	107
4EE202	august	2013	1	C22	98
1837CB	august	2012	1	C25	68
1846ED	august	2015	NA	C25	106
1846ED	august	2016	2	C25	116
1846ED	june	2017	2	C25	115
185BB8	august	2016	2	C25	100
185FF6	august	2017	1	C25	114
4EE356	june	2013	2	C22	92
18615D	august	2015	NA	C25	115
4EE46B	august	2013	1	C22	124
4EE4B2	june	2013	2	C22	95
4EE960	august	2013	1	C22	105
4EEB52	june	2013	1	C22	66
186FDB	june	2014	1	C25	90
186FDB	august	2014	1	C25	99
4EEB94	june	2013	2	C22	132
186FDB	august	2015	NA	C25	100
186FDB	august	2014	2	C25	99
187D36	june	2014	1	C25	117
4EEB0B	august	2013	1	C22	85
185277	june	2016	1	C25	112
4EEB0B	june	2013	1	C22	74
4EEC49	june	2013	2	C22	110
4EED09	august	2013	1	C22	138
4EFA5B	june	2013	2	C22	108
6D85F3	august	2013	1	C22	107
6D8C07	august	2013	1	C22	117
C961F0	august	2013	1	C22	113
C9667B	august	2013	1	C22	98
C96CE9	august	2013	1	C22	81
C96CE9	june	2013	1	C22	70
C96DFF	june	2013	2	C22	130
C9745D	august	2013	1	C22	71
C98414	august	2013	1	C22	83
C98414	june	2013	1	C22	73
C9850D	august	2013	1	C22	112
C986AB	august	2013	1	C22	81
C986AB	june	2013	2	C22	75
C98729	august	2013	1	C22	84
C98793	june	2013	2	C22	107
C98969	august	2013	1	C22	78
052689	august	2013	1	C23	50
4D6C00	august	2012	2	C25	105
4EDDA4	august	2012	1	C25	112
053354	june	2013	1	C23	62
053354	august	2013	1	C23	68
053354	june	2013	2	C23	63
4EDDA4	june	2014	2	C25	115
4EDDA4	june	2016	2	C25	119
4EDDC6	august	2012	1	C25	130
4EDE39	august	2012	1	C25	102
4EDE47	august	2012	1	C25	119
053374	june	2013	1	C23	59
053374	august	2013	1	C23	64
4EDE47	august	2015	NA	C25	127
4EDEB0	august	2012	1	C25	145
4EDED2	august	2012	2	C25	115
4EDED5	august	2012	2	C25	97
4EDED5	june	2014	2	C25	102
4EDED5	august	2014	1	C25	105
053390	june	2013	1	C23	55
053390	june	2013	2	C23	56
4EDED5	august	2015	NA	C25	107
053593	june	2013	1	C23	50
053880	june	2013	2	C23	52
4EDED5	june	2016	2	C25	109
4EDEEA	august	2012	2	C25	71
4EDEEA	august	2014	1	C25	115
053924	june	2013	1	C23	56
053924	june	2013	2	C23	57
053935	june	2013	2	C23	46
4EDEEA	june	2015	1	C25	122
053953	june	2013	1	C23	49
18440F	august	2013	2	C23	104
187BBB	august	2013	2	C23	73
4EDEEA	august	2015	NA	C25	123
4EDEEA	june	2016	1	C25	124
4EDEEA	august	2016	1	C25	125
4EDEEA	august	2016	2	C25	125
4EDEF5	august	2012	2	C25	100
4EDEF5	june	2014	2	C25	116
4EDEF5	june	2015	1	C25	115
4EDEF5	august	2015	NA	C25	117
4EDEFC	august	2012	1	C25	108
4EDEFC	june	2014	1	C25	109
4EDEFC	june	2014	2	C25	111
4EDEFC	august	2014	1	C25	111
4EDF00	august	2012	1	C25	118
4EDF00	august	2012	1	C25	135
4EDF00	august	2015	NA	C25	149
4EDF00	august	2015	NA	C25	150
4EDF00	june	2016	2	C25	153
4EDF00	august	2016	1	C25	156
4EDF00	august	2016	2	C25	156
4EDF00	june	2017	2	C25	157
4EDF49	june	2014	1	C25	108
4EDF49	august	2014	1	C25	111
4EDF63	august	2012	1	C25	75
4EDF82	august	2014	2	C25	112
4EDF97	august	2012	2	C25	96
4EDF97	august	2014	2	C25	103
4EDF97	august	2012	2	C25	102
4EDF97	august	2015	NA	C25	104
4EDF97	august	2016	2	C25	104
4EDF97	august	2017	1	C25	106
4EDF97	august	2017	2	C25	107
4EDFA3	august	2015	NA	C25	111
4EDFFA	august	2015	NA	C25	62
4EDFFA	august	2015	NA	C25	102
4EDFFA	august	2016	2	C25	110
4EDFFA	august	2017	1	C25	144
4EE02F	august	2014	2	C25	99
4EE02F	june	2016	2	C25	100
4EE02F	august	2016	1	C25	106
4EE038	august	2012	1	C25	93
4EE038	june	2014	2	C25	117
4EE038	august	2014	1	C25	118
4EE038	august	2015	NA	C25	123
4EE038	august	2016	1	C25	125
4EE050	june	2014	2	C25	112
4EE050	august	2014	1	C25	114
4EE050	june	2015	1	C25	112
4EE050	june	2016	2	C25	115
4EE058	august	2012	2	C25	112
4EE066	august	2012	1	C25	110
4EE066	june	2014	2	C25	122
4EE066	august	2014	1	C25	122
4EE066	june	2016	2	C25	131
4EE0B6	august	2012	2	C25	121
4EE145	august	2012	1	C25	109
4EE145	june	2014	1	C25	115
4EE145	august	2014	2	C25	115
4EE145	august	2012	1	C25	114
4EE189	august	2012	1	C25	111
4EE18D	august	2012	1	C25	109
4EE18D	august	2012	1	C25	115
4EE18D	august	2015	NA	C25	125
4EE18D	june	2016	1	C25	124
4EE18D	june	2016	2	C25	125
4EE18D	august	2016	2	C25	127
4EE1FA	june	2014	2	C25	96
4EE1FA	june	2015	1	C25	100
4EDE7D	august	2013	1	C23	75
4EE1FA	june	2015	2	C25	100
4EE203	august	2012	2	C25	103
4EE203	june	2014	2	C25	107
4EE203	august	2014	2	C25	103
4EE203	august	2015	NA	C25	113
4EE203	june	2016	2	C25	115
4EE23D	august	2014	1	C25	97
4EE23D	june	2015	1	C25	98
4EE23D	august	2015	NA	C25	100
4EE23D	june	2014	1	C25	94
4EE282	june	2015	1	C25	101
4EE282	august	2015	NA	C25	103
4EDE7D	june	2013	1	C23	72
4EE282	june	2016	2	C25	104
4EE29A	august	2012	1	C25	98
4EDE7D	june	2013	2	C23	72
4EDFAA	august	2013	1	C23	97
4EE010	august	2013	1	C23	90
4EE29A	june	2014	2	C25	104
4EE010	june	2013	1	C23	85
4EE29A	august	2014	1	C25	105
4EE29A	june	2015	1	C25	98
4EE033	june	2013	1	C23	90
4EE29A	august	2015	NA	C25	109
4EE29A	june	2016	1	C25	105
4EE033	august	2013	2	C23	96
4EE087	june	2013	2	C23	68
4EE29A	august	2016	2	C25	111
4EE087	june	2013	2	C23	71
4EE29D	august	2014	1	C25	102
4EE29D	june	2016	2	C25	104
4EE29D	august	2016	2	C25	121
4EE203	june	2015	1	C25	110
4EE087	august	2013	2	C23	71
4EE30C	august	2012	1	C25	79
4EE30C	august	2014	2	C25	102
4EE358	august	2012	1	C25	116
4EE48D	august	2013	2	C23	97
4EE37D	august	2012	1	C25	71
4EE794	august	2013	1	C23	102
4EE794	june	2013	2	C23	100
4EE7EB	june	2013	1	C23	150
4EE950	august	2013	1	C23	80
4EE950	june	2013	2	C23	77
4EE384	june	2016	1	C25	92
4EE9DA	june	2013	2	C23	91
4EE3EA	august	2012	2	C25	99
4EE3EA	june	2014	2	C25	109
4EE3EA	june	2015	2	C25	108
4EE3EA	june	2014	1	C25	110
4EE9DA	june	2013	2	C23	98
4EE408	august	2012	2	C25	105
4EE9DA	august	2013	2	C23	98
4EE434	june	2014	1	C25	103
4EEA36	august	2013	1	C23	80
4EE434	august	2014	2	C25	103
4EEA36	june	2013	2	C23	75
4EE434	june	2016	2	C25	105
4EE434	august	2016	1	C25	107
4EEB7F	june	2013	2	C23	69
4EEC44	august	2013	1	C23	76
4EEC44	june	2013	1	C23	70
4EE434	june	2017	2	C25	109
4EE49B	august	2014	1	C25	97
4EE49B	june	2014	1	C25	93
4EE4CC	june	2016	2	C25	94
4EFCA5	august	2013	2	C23	105
6D5997	june	2013	2	C23	101
6D5997	august	2013	2	C23	106
6D5E73	august	2013	1	C23	79
4EE4CC	june	2017	2	C25	96
4EE55E	august	2012	1	C25	80
4EE561	august	2012	2	C25	109
4EE561	june	2014	1	C25	113
6D91C8	august	2013	1	C23	104
4EE592	august	2012	1	C25	111
6D91C8	june	2013	1	C23	98
4EE5A0	june	2016	1	C25	100
4EE5A0	august	2016	1	C25	103
6D9380	june	2013	1	C23	146
4EE5A0	june	2017	2	C25	106
4EE5A0	june	2014	1	C25	86
4EE5BC	august	2012	2	C25	104
4EE5BC	june	2014	1	C25	112
6D980C	june	2013	2	C23	93
4EE5BC	august	2014	2	C25	114
4EE5BC	august	2012	2	C25	112
4EE5BC	august	2015	NA	C25	116
4EE5BD	june	2015	1	C25	105
6D980C	august	2013	2	C23	95
6DA1E1	june	2013	2	C23	98
6DA3C6	august	2013	1	C23	124
C96673	june	2013	2	C23	95
4EE5BD	august	2014	1	C25	100
C96761	august	2013	1	C23	94
C96AE1	august	2013	1	C23	70
4EE5BD	june	2017	2	C25	111
4EE5BF	june	2014	2	C25	103
C96AE1	june	2013	1	C23	65
4EE5BF	august	2014	1	C25	103
4EE623	june	2016	2	C25	94
4EE623	august	2017	1	C25	100
4EE639	august	2012	1	C25	95
4EE639	august	2014	1	C25	103
C96AE1	june	2013	2	C23	65
C96F16	august	2013	1	C23	105
4EE639	august	2015	NA	C25	103
4EE639	august	2016	2	C25	108
4EE639	june	2017	2	C25	110
4EE64C	august	2012	1	C25	127
4EE65D	august	2012	1	C25	75
4EE65D	august	2014	2	C25	106
4EE65D	august	2012	1	C25	95
4EE65D	august	2015	NA	C25	111
4EE65D	august	2017	2	C25	114
4EE6F3	august	2012	1	C25	103
4EE6F3	august	2014	2	C25	107
C9702E	august	2013	1	C23	93
4EE6F3	august	2015	NA	C25	108
4EE6F3	august	2016	2	C25	108
C9702E	june	2013	2	C23	90
4EE6F3	august	2017	1	C25	109
4EE6FE	august	2012	1	C25	104
C97132	june	2013	1	C23	124
4EE6FE	august	2014	1	C25	116
4EE6FE	august	2015	NA	C25	123
C97132	june	2013	2	C23	126
4EE6FE	august	2016	2	C25	126
4EE73E	august	2012	1	C25	120
C97E47	june	2013	1	C23	76
C97E47	june	2013	2	C23	75
4EE755	june	2014	2	C25	122
C97E47	august	2013	2	C23	80
4EE755	august	2014	1	C25	120
C98288	august	2013	1	C23	100
4EE7B5	june	2014	2	C25	85
C984A5	june	2013	1	C23	135
C98783	august	2013	1	C23	104
4EE7B5	august	2014	2	C25	92
4EE7B5	august	2015	NA	C25	102
4EE7B5	august	2015	NA	C25	103
053589	june	2013	1	C24	56
4EE7E0	august	2012	1	C25	120
183343	june	2013	2	C24	61
183343	august	2013	2	C24	69
185104	august	2013	2	C24	65
4EE7E0	june	2015	1	C25	124
1834E5	august	2013	2	C24	99
1853E5	august	2013	2	C24	108
4EE81C	june	2014	2	C25	109
4EE81C	june	2015	1	C25	108
183AC8	august	2013	2	C24	137
4EE82D	august	2012	1	C25	108
18582C	august	2013	2	C24	65
4EE82D	august	2014	2	C25	109
4EE82D	june	2016	1	C25	108
4EE84E	june	2014	2	C25	120
4EE84E	june	2015	2	C25	120
4EE84E	june	2017	2	C25	124
4EE867	august	2012	1	C25	115
4EE867	august	2012	1	C25	80
4EE867	june	2014	1	C25	118
4EE867	august	2014	1	C25	117
4EDC58	august	2013	1	C24	107
4EDDDE	august	2013	1	C24	113
4EE867	june	2015	1	C25	118
4EDE5A	august	2013	1	C24	92
4EE867	august	2015	NA	C25	121
4EE867	august	2015	NA	C25	120
4EE88C	august	2012	1	C25	92
4EE88C	june	2014	1	C25	104
4EE88C	august	2012	1	C25	101
4EE88D	august	2012	2	C25	80
4EE88D	june	2014	2	C25	98
4EE88D	june	2015	1	C25	101
4EDE5A	june	2013	1	C24	83
4EE88D	august	2016	2	C25	103
4EEABD	august	2013	1	C24	108
4EE88D	june	2017	2	C25	108
4EE899	june	2015	2	C25	127
4EE8BB	june	2017	1	C25	115
4EE8BD	june	2015	1	C25	100
4EE8BD	june	2016	2	C25	113
4EE8BD	august	2016	2	C25	114
4EEC19	august	2013	1	C24	106
4EE8BD	june	2017	2	C25	114
4EEC6A	june	2013	2	C24	81
4EF2FE	august	2013	2	C24	150
4EE8BD	august	2017	1	C25	118
4EE8BD	august	2017	2	C25	118
4EE8C8	june	2015	2	C25	107
4EE8CA	august	2012	1	C25	71
4EE8CA	june	2014	1	C25	94
6D769F	august	2013	1	C24	69
4EE8CA	june	2015	1	C25	106
C964B7	june	2013	1	C24	88
4EE8F3	august	2014	1	C25	85
4EE8F3	august	2015	NA	C25	93
4EE8F3	august	2016	1	C25	99
4EE927	june	2015	1	C25	112
C964B7	august	2013	2	C24	95
4EE92A	august	2012	1	C25	70
4EE938	august	2015	NA	C25	122
C9723A	june	2013	2	C24	99
C9723A	august	2013	1	C24	103
C97682	august	2013	1	C24	97
C97A49	august	2013	1	C24	122
4EE956	august	2012	1	C25	108
4EE96E	august	2014	1	C25	135
4EE981	june	2014	1	C25	83
C97FDA	june	2013	2	C24	91
4EE981	august	2015	NA	C25	86
C97FDA	august	2013	1	C24	95
C98C02	august	2013	1	C24	118
4EE9A9	august	2012	2	C25	71
4EE9A9	august	2014	2	C25	98
4EE9A9	august	2016	2	C25	112
052709	august	2013	1	C25	65
4EE9A9	august	2017	1	C25	115
4EE9A9	august	2017	2	C25	117
4EE9D3	august	2014	2	C25	103
4EE9DD	august	2012	2	C25	108
4EE9DD	june	2014	2	C25	113
052749	august	2013	1	C25	59
4EE9DD	june	2015	1	C25	113
053167	june	2013	1	C25	57
053167	june	2013	2	C25	57
4EE9DD	august	2015	NA	C25	116
053368	june	2013	2	C25	54
4EE9F1	august	2012	2	C25	98
053368	june	2013	2	C25	54
4EEA99	august	2012	1	C25	111
4EEA99	august	2015	NA	C25	130
4EEA99	august	2016	2	C25	137
4EEAC7	august	2012	1	C25	108
4EEAC7	june	2014	1	C25	107
053597	june	2013	2	C25	52
053597	june	2013	2	C25	52
4EEAF2	august	2012	2	C25	126
4EEB46	august	2012	1	C25	76
053597	august	2013	1	C25	60
053604	june	2013	1	C25	53
4EEB69	june	2014	1	C25	82
4EEB69	august	2014	1	C25	87
4EEB69	august	2016	2	C25	105
4EEBE6	august	2012	2	C25	107
4EEBE6	june	2014	2	C25	111
053604	august	2013	1	C25	65
4EEBE6	august	2014	1	C25	110
4EEBE6	june	2015	1	C25	109
4EEBE6	june	2015	2	C25	109
4EEBE6	august	2014	2	C25	111
183140	august	2013	2	C25	80
183140	august	2013	2	C25	80
4EEC4C	august	2012	2	C25	70
183576	august	2013	2	C25	105
4EEC4C	june	2014	1	C25	96
4EEC4C	august	2012	2	C25	90
183576	august	2013	2	C25	105
4EEC4C	august	2015	NA	C25	105
4EEC4C	june	2016	2	C25	105
4EEC4C	august	2017	1	C25	119
4EEC4C	august	2017	2	C25	120
4EEC85	august	2012	2	C25	120
4EEC85	june	2014	2	C25	123
4EEC85	august	2014	1	C25	123
4EECE7	august	2012	1	C25	115
4EED2B	august	2012	1	C25	70
4EED2B	august	2014	1	C25	107
183609	august	2013	2	C25	102
4EED2B	august	2015	NA	C25	112
4EED2B	june	2016	2	C25	115
4EED2B	august	2016	1	C25	117
4EED2B	august	2017	1	C25	130
4EED3D	august	2012	2	C25	127
4EED42	august	2014	2	C25	112
4EFB5B	june	2014	2	C25	103
4EFB5B	august	2014	2	C25	105
4EFB5B	june	2014	1	C25	102
4EFB5B	august	2016	1	C25	112
4EFB5B	august	2016	2	C25	112
183609	august	2013	2	C25	102
65546D	june	2015	1	C25	109
6D6001	august	2012	1	C25	86
185277	august	2013	2	C25	112
6D6271	august	2012	1	C25	102
185277	august	2013	2	C25	112
186442	august	2013	2	C25	75
6D6271	august	2014	1	C25	109
6D6271	august	2015	NA	C25	112
6D6271	august	2016	1	C25	113
6D6A12	august	2012	1	C25	80
6D6A12	august	2014	2	C25	97
6D6A12	august	2012	1	C25	93
6D6A9F	august	2012	1	C25	88
6D6A9F	june	2014	2	C25	97
6D6A9F	august	2014	2	C25	115
6D6A9F	august	2012	1	C25	97
186442	august	2013	2	C25	75
6D6A9F	august	2015	NA	C25	115
6D6A9F	august	2015	NA	C25	115
6D6A9F	june	2016	2	C25	115
6D7233	august	2012	2	C25	68
187074	august	2013	2	C25	120
6D7233	august	2014	1	C25	95
6D7233	june	2015	1	C25	101
6D7233	june	2015	2	C25	103
6D7233	august	2015	NA	C25	106
6D7233	august	2015	NA	C25	105
6D7233	june	2014	1	C25	88
6D7233	june	2017	2	C25	112
187074	august	2013	2	C25	120
182EDF	june	2013	1	C25	55
6D7AC0	august	2012	1	C25	120
6D7EEC	august	2012	1	C25	95
6D7EEC	june	2014	1	C25	98
6D80F2	august	2012	1	C25	114
6D80F2	june	2014	2	C25	113
6D80F2	august	2014	2	C25	115
6D82CA	august	2014	1	C25	109
1837C1	august	2013	2	C25	97
1837C1	august	2013	2	C25	97
6D82CA	june	2015	1	C25	109
6D82CA	august	2015	NA	C25	112
18398A	august	2013	2	C25	98
6D8455	june	2014	2	C25	112
18398A	august	2013	2	C25	98
18598B	august	2013	2	C25	137
6D8455	june	2015	1	C25	111
6D8455	june	2015	2	C25	112
6D8455	august	2015	NA	C25	113
6D8455	june	2016	1	C25	112
6D8455	june	2016	2	C25	113
6D864B	june	2014	1	C25	110
6D864B	august	2015	NA	C25	111
18598B	august	2013	2	C25	137
6D864B	august	2014	1	C25	108
6D864B	august	2016	1	C25	113
6D864B	june	2017	1	C25	118
6D8A54	august	2012	2	C25	114
185BB8	august	2013	2	C25	95
6D8A54	june	2014	1	C25	115
6D8A54	august	2014	2	C25	117
185BB8	august	2013	2	C25	95
185FF6	august	2013	2	C25	109
6D8A54	august	2015	NA	C25	116
6D8A54	august	2015	NA	C25	117
6D8FAD	august	2012	1	C25	99
6D9479	august	2012	2	C25	91
185FF6	august	2013	2	C25	109
18615D	august	2013	2	C25	104
18615D	august	2013	2	C25	104
6D9479	june	2015	2	C25	100
6D9479	august	2015	NA	C25	106
6D9479	august	2015	NA	C25	101
6D9509	august	2012	2	C25	103
186FDB	august	2013	2	C25	86
6D98EB	august	2012	1	C25	114
6D9997	august	2012	1	C25	110
6D9997	august	2012	1	C25	112
