"number"	"filename"	"ID"	"season"	"year"	"cave"	"label"	"nonatec"	"tag"	"date"	"codedate"
"255"	"2"	"IMG_0536.JPG"	"CAL12-0214"	"june"	"2012"	"C21"	"CAL12-0214"	NA	NA	"2012-1-june"	1
"256"	"3"	"IMG_0537.JPG"	"CAL12-0215"	"june"	"2012"	"C21"	"CAL12-0215"	NA	NA	"2012-1-june"	1
"257"	"4"	"IMG_0538.JPG"	"CAL12-0216"	"june"	"2012"	"C21"	"CAL12-0216"	NA	NA	"2012-1-june"	1
"258"	"5"	"IMG_0540.JPG"	"CAL12-0217"	"june"	"2012"	"C21"	"CAL12-0217"	NA	NA	"2012-1-june"	1
"259"	"6"	"IMG_0541.JPG"	"CAL12-0218"	"june"	"2012"	"C21"	"CAL12-0218"	NA	NA	"2012-1-june"	1
"260"	"7"	"IMG_0543.JPG"	"CAL12-0219"	"june"	"2012"	"C21"	"CAL12-0219"	NA	NA	"2012-1-june"	1
"261"	"8"	"IMG_0544.JPG"	"CAL12-0220"	"june"	"2012"	"C21"	"CAL12-0220"	NA	NA	"2012-1-june"	1
"262"	"9"	"IMG_0546.JPG"	"CAL12-0221"	"june"	"2012"	"C21"	"CAL12-0221"	NA	NA	"2012-1-june"	1
"263"	"10"	"IMG_0547.JPG"	"CAL12-0222"	"june"	"2012"	"C21"	"CAL12-0222"	NA	NA	"2012-1-june"	1
"264"	"11"	"IMG_0550.JPG"	"CAL12-0223"	"june"	"2012"	"C21"	"CAL12-0223"	NA	NA	"2012-1-june"	1
"265"	"12"	"IMG_0668.JPG"	"CAL12-0341"	"june"	"2012"	"C21"	"CAL12-0341"	NA	NA	"2012-1-june"	1
"266"	"13"	"IMG_0669.JPG"	"CAL12-0342"	"june"	"2012"	"C21"	"CAL12-0342"	NA	NA	"2012-1-june"	1
"267"	"14"	"IMG_0671.JPG"	"CAL12-0343"	"june"	"2012"	"C21"	"CAL12-0343"	NA	NA	"2012-1-june"	1
"268"	"15"	"IMG_0673.JPG"	"CAL12-0344"	"june"	"2012"	"C21"	"CAL12-0344"	NA	NA	"2012-1-june"	1
"269"	"16"	"IMG_0674.JPG"	"CAL12-0345"	"june"	"2012"	"C21"	"CAL12-0345"	NA	NA	"2012-1-june"	1
"270"	"17"	"IMG_0675.JPG"	"CAL12-0346"	"june"	"2012"	"C21"	"CAL12-0346"	NA	NA	"2012-1-june"	1
"271"	"18"	"IMG_0676.JPG"	"CAL12-0347"	"june"	"2012"	"C21"	"CAL12-0347"	NA	NA	"2012-1-june"	1
"272"	"19"	"IMG_0679.JPG"	"CAL12-0348"	"june"	"2012"	"C21"	"CAL12-0348"	NA	NA	"2012-1-june"	1
"273"	"20"	"IMG_0681.JPG"	"CAL12-0349"	"june"	"2012"	"C21"	"CAL12-0349"	NA	NA	"2012-1-june"	1
"274"	"21"	"IMG_0682.JPG"	"CAL12-0350"	"june"	"2012"	"C21"	"CAL12-0350"	NA	NA	"2012-1-june"	1
"275"	"22"	"IMG_0683.JPG"	"CAL12-0351"	"june"	"2012"	"C21"	"CAL12-0351"	NA	NA	"2012-1-june"	1
"753"	"12"	"IMG_1612.JPG"	"CAL12-1184"	"august"	"2012"	"C21"	"CAL12-1184"	NA	NA	"2012-2-august"	2
"758"	"17"	"IMG_1617.JPG"	"CAL12-1189"	"august"	"2012"	"C21"	"CAL12-1189"	NA	NA	"2012-2-august"	2
"759"	"18"	"IMG_1618.JPG"	"CAL12-1190"	"august"	"2012"	"C21"	"CAL12-1190"	NA	NA	"2012-2-august"	2
"760"	"19"	"IMG_1619.JPG"	"CAL12-1191"	"august"	"2012"	"C21"	"CAL12-1191"	NA	NA	"2012-2-august"	2
"1332"	"5"	"IMG_5141.JPG"	"CAL13-1369"	"june"	"2013"	"C21"	"CAL13-1369"	NA	NA	"2013-1-june"	3
"1333"	"6"	"IMG_5142.JPG"	"CAL13-1370"	"june"	"2013"	"C21"	"CAL13-1370"	NA	NA	"2013-1-june"	3
"2066"	"4"	"IMG_6185.JPG"	"CAL13-1370"	"august"	"2013"	"C21"	"CAL13-1370"	NA	NA	"2013-2-august"	4
"2745"	"10"	"IMG_8620.jpg"	"CAL14-2045"	"june"	"2014"	"C21"	"CAL14-2045"	NA	NA	"2014-1-june"	5
"3372"	"6"	"IMG_0347.JPG"	"CAL14-2045"	"august"	"2014"	"C21"	"CAL14-2045"	NA	NA	"2014-2-august"	6
"2746"	"11"	"IMG_8621.jpg"	"CAL14-2046"	"june"	"2014"	"C21"	"CAL14-2046"	NA	NA	"2014-1-june"	5
"2748"	"13"	"IMG_8623.jpg"	"CAL14-2047"	"june"	"2014"	"C21"	"CAL14-2047"	NA	NA	"2014-1-june"	5
"2756"	"21"	"IMG_9385.jpg"	"CAL14-2172"	"june"	"2014"	"C21"	"CAL14-2172"	NA	NA	"2014-1-june"	5
"3950"	"2"	"IMG_4817.JPG"	"CAL15-2425"	"june"	"2015"	"C21"	"CAL15-2425"	NA	NA	"2015-1-june"	7
"3951"	"3"	"IMG_4818.JPG"	"CAL15-2426"	"june"	"2015"	"C21"	"CAL15-2426"	NA	NA	"2015-1-june"	7
"3954"	"6"	"IMG_4821.JPG"	"CAL15-2427"	"june"	"2015"	"C21"	"CAL15-2427"	NA	NA	"2015-1-june"	7
"3957"	"9"	"IMG_4824.JPG"	"CAL15-2428"	"june"	"2015"	"C21"	"CAL15-2428"	NA	NA	"2015-1-june"	7
"3959"	"11"	"IMG_5698.JPG"	"CAL15-2501"	"june"	"2015"	"C21"	"CAL15-2501"	NA	NA	"2015-1-june"	7
"3961"	"13"	"IMG_5700.JPG"	"CAL15-2502"	"june"	"2015"	"C21"	"CAL15-2502"	NA	NA	"2015-1-june"	7
"3967"	"19"	"IMG_5706.JPG"	"CAL15-2503"	"june"	"2015"	"C21"	"CAL15-2503"	NA	NA	"2015-1-june"	7
"3969"	"21"	"IMG_5708.JPG"	"CAL15-2504"	"june"	"2015"	"C21"	"CAL15-2504"	NA	NA	"2015-1-june"	7
"3970"	"22"	"IMG_5709.JPG"	"CAL15-2505"	"june"	"2015"	"C21"	"CAL15-2505"	NA	NA	"2015-1-june"	7
"276"	"1"	"IMG_0754.JPG"	"CAL12-0411"	"june"	"2012"	"C22"	"CAL12-0411"	NA	NA	"2012-1-june"	1
"277"	"2"	"IMG_0756.JPG"	"CAL12-0412"	"june"	"2012"	"C22"	"CAL12-0412"	NA	NA	"2012-1-june"	1
"278"	"3"	"IMG_0758.JPG"	"CAL12-0413"	"june"	"2012"	"C22"	"CAL12-0413"	NA	NA	"2012-1-june"	1
"279"	"4"	"IMG_0759.JPG"	"CAL12-0414"	"june"	"2012"	"C22"	"CAL12-0414"	NA	NA	"2012-1-june"	1
"280"	"5"	"IMG_0762.JPG"	"CAL12-0415"	"june"	"2012"	"C22"	"CAL12-0415"	NA	NA	"2012-1-june"	1
"281"	"6"	"IMG_0763.JPG"	"CAL12-0418"	"june"	"2012"	"C22"	"CAL12-0418"	NA	NA	"2012-1-june"	1
"282"	"7"	"IMG_0764.JPG"	"CAL12-0419"	"june"	"2012"	"C22"	"CAL12-0419"	NA	NA	"2012-1-june"	1
"283"	"8"	"IMG_0765.JPG"	"CAL12-0420"	"june"	"2012"	"C22"	"CAL12-0420"	NA	NA	"2012-1-june"	1
"284"	"9"	"IMG_0766.JPG"	"CAL12-0421"	"june"	"2012"	"C22"	"CAL12-0421"	NA	NA	"2012-1-june"	1
"285"	"10"	"IMG_0767.JPG"	"CAL12-0422"	"june"	"2012"	"C22"	"CAL12-0422"	NA	NA	"2012-1-june"	1
"286"	"11"	"IMG_0770.JPG"	"CAL12-0423"	"june"	"2012"	"C22"	"CAL12-0423"	NA	NA	"2012-1-june"	1
"287"	"12"	"IMG_0771.JPG"	"CAL12-0424"	"june"	"2012"	"C22"	"CAL12-0424"	NA	NA	"2012-1-june"	1
"288"	"13"	"IMG_0772.JPG"	"CAL12-0425"	"june"	"2012"	"C22"	"CAL12-0425"	NA	NA	"2012-1-june"	1
"289"	"14"	"IMG_0773.JPG"	"CAL12-0426"	"june"	"2012"	"C22"	"CAL12-0426"	NA	NA	"2012-1-june"	1
"290"	"15"	"IMG_0774.JPG"	"CAL12-0427"	"june"	"2012"	"C22"	"CAL12-0427"	NA	NA	"2012-1-june"	1
"291"	"16"	"IMG_0775.JPG"	"CAL12-0428"	"june"	"2012"	"C22"	"CAL12-0428"	NA	NA	"2012-1-june"	1
"292"	"17"	"IMG_0776.JPG"	"CAL12-0429"	"june"	"2012"	"C22"	"CAL12-0429"	NA	NA	"2012-1-june"	1
"293"	"18"	"IMG_0777.JPG"	"CAL12-0430"	"june"	"2012"	"C22"	"CAL12-0430"	NA	NA	"2012-1-june"	1
"294"	"19"	"IMG_0778.JPG"	"CAL12-0431"	"june"	"2012"	"C22"	"CAL12-0431"	NA	NA	"2012-1-june"	1
"295"	"20"	"IMG_0779.JPG"	"CAL12-0434"	"june"	"2012"	"C22"	"CAL12-0434"	NA	NA	"2012-1-june"	1
"296"	"21"	"IMG_0780.JPG"	"CAL12-0435"	"june"	"2012"	"C22"	"CAL12-0435"	NA	NA	"2012-1-june"	1
"297"	"22"	"IMG_0781.JPG"	"CAL12-0436"	"june"	"2012"	"C22"	"CAL12-0436"	NA	NA	"2012-1-june"	1
"298"	"23"	"IMG_0782.JPG"	"CAL12-0438"	"june"	"2012"	"C22"	"CAL12-0438"	NA	NA	"2012-1-june"	1
"299"	"24"	"IMG_0783.JPG"	"CAL12-0439"	"june"	"2012"	"C22"	"CAL12-0439"	NA	NA	"2012-1-june"	1
"300"	"25"	"IMG_0785.JPG"	"CAL12-0440"	"june"	"2012"	"C22"	"CAL12-0440"	NA	NA	"2012-1-june"	1
"301"	"26"	"IMG_0786.JPG"	"CAL12-0441"	"june"	"2012"	"C22"	"CAL12-0441"	NA	NA	"2012-1-june"	1
"302"	"27"	"IMG_0787.JPG"	"CAL12-0442"	"june"	"2012"	"C22"	"CAL12-0442"	NA	NA	"2012-1-june"	1
"303"	"28"	"IMG_0788.JPG"	"CAL12-0443"	"june"	"2012"	"C22"	"CAL12-0443"	NA	NA	"2012-1-june"	1
"304"	"29"	"IMG_0789.JPG"	"CAL12-0444"	"june"	"2012"	"C22"	"CAL12-0444"	NA	NA	"2012-1-june"	1
"305"	"30"	"IMG_0790.JPG"	"CAL12-0445"	"june"	"2012"	"C22"	"CAL12-0445"	NA	NA	"2012-1-june"	1
"306"	"31"	"IMG_0791.JPG"	"CAL12-0446"	"june"	"2012"	"C22"	"CAL12-0446"	NA	NA	"2012-1-june"	1
"307"	"32"	"IMG_0792.JPG"	"CAL12-0447"	"june"	"2012"	"C22"	"CAL12-0447"	NA	NA	"2012-1-june"	1
"308"	"33"	"IMG_0793.JPG"	"CAL12-0449"	"june"	"2012"	"C22"	"CAL12-0449"	NA	NA	"2012-1-june"	1
"772"	"12"	"IMG_1346.JPG"	"CAL12-0935"	"august"	"2012"	"C22"	"CAL12-0935"	NA	NA	"2012-2-august"	2
"782"	"22"	"IMG_1356.JPG"	"CAL12-0945"	"august"	"2012"	"C22"	"CAL12-0945"	NA	NA	"2012-2-august"	2
"783"	"23"	"IMG_1357.JPG"	"CAL12-0946"	"august"	"2012"	"C22"	"CAL12-0946"	NA	NA	"2012-2-august"	2
"784"	"24"	"IMG_1358.JPG"	"CAL12-0947"	"august"	"2012"	"C22"	"CAL12-0947"	NA	NA	"2012-2-august"	2
"785"	"25"	"IMG_1359.JPG"	"CAL12-0948"	"august"	"2012"	"C22"	"CAL12-0948"	NA	NA	"2012-2-august"	2
"795"	"35"	"IMG_1629.JPG"	"CAL12-1201"	"august"	"2012"	"C22"	"CAL12-1201"	NA	NA	"2012-2-august"	2
"796"	"36"	"IMG_1630.JPG"	"CAL12-1202"	"august"	"2012"	"C22"	"CAL12-1202"	NA	NA	"2012-2-august"	2
"797"	"37"	"IMG_1631.JPG"	"CAL12-1203"	"august"	"2012"	"C22"	"CAL12-1203"	NA	NA	"2012-2-august"	2
"798"	"38"	"IMG_1632.JPG"	"CAL12-1204"	"august"	"2012"	"C22"	"CAL12-1204"	NA	NA	"2012-2-august"	2
"799"	"39"	"IMG_1633.JPG"	"CAL12-1205"	"august"	"2012"	"C22"	"CAL12-1205"	NA	NA	"2012-2-august"	2
"800"	"40"	"IMG_1634.JPG"	"CAL12-1206"	"august"	"2012"	"C22"	"CAL12-1206"	NA	NA	"2012-2-august"	2
"801"	"41"	"IMG_1635.JPG"	"CAL12-1207"	"august"	"2012"	"C22"	"CAL12-1207"	NA	NA	"2012-2-august"	2
"2098"	"11"	"IMG_6213.JPG"	"CAL12-1207"	"august"	"2013"	"C22"	"CAL12-1207"	NA	NA	"2013-2-august"	4
"802"	"42"	"IMG_1636.JPG"	"CAL12-1208"	"august"	"2012"	"C22"	"CAL12-1208"	NA	NA	"2012-2-august"	2
"1353"	"7"	"IMG_5152.JPG"	"CAL13-1376"	"june"	"2013"	"C22"	"CAL13-1376"	NA	NA	"2013-1-june"	3
"2095"	"8"	"IMG_6210.JPG"	"CAL13-1376"	"august"	"2013"	"C22"	"CAL13-1376"	NA	NA	"2013-2-august"	4
"1357"	"11"	"IMG_5156.JPG"	"CAL13-1379"	"june"	"2013"	"C22"	"CAL13-1379"	NA	NA	"2013-1-june"	3
"1358"	"12"	"IMG_5157.JPG"	"CAL13-1380"	"june"	"2013"	"C22"	"CAL13-1380"	NA	NA	"2013-1-june"	3
"1365"	"19"	"IMG_5517.JPG"	"CAL13-1540"	"june"	"2013"	"C22"	"CAL13-1540"	NA	NA	"2013-1-june"	3
"1369"	"23"	"IMG_5521.JPG"	"CAL13-1542"	"june"	"2013"	"C22"	"CAL13-1542"	NA	NA	"2013-1-june"	3
"2097"	"10"	"IMG_6212.JPG"	"CAL13-1542"	"august"	"2013"	"C22"	"CAL13-1542"	NA	NA	"2013-2-august"	4
"2114"	"27"	"IMG_7083.JPG"	"CAL13-1909"	"august"	"2013"	"C22"	"CAL13-1909"	NA	NA	"2013-2-august"	4
"2764"	"1"	"IMG_8624.jpg"	"CAL14-2048"	"june"	"2014"	"C22"	"CAL14-2048"	NA	NA	"2014-1-june"	5
"2766"	"3"	"IMG_8627.jpg"	"CAL14-2049"	"june"	"2014"	"C22"	"CAL14-2049"	NA	NA	"2014-1-june"	5
"2768"	"5"	"IMG_8630.jpg"	"CAL14-2050"	"june"	"2014"	"C22"	"CAL14-2050"	NA	NA	"2014-1-june"	5
"2770"	"7"	"IMG_8632.jpg"	"CAL14-2051"	"june"	"2014"	"C22"	"CAL14-2051"	NA	NA	"2014-1-june"	5
"2773"	"10"	"IMG_8636.jpg"	"CAL14-2053"	"june"	"2014"	"C22"	"CAL14-2053"	NA	NA	"2014-1-june"	5
"2774"	"11"	"IMG_8637.jpg"	"CAL14-2054"	"june"	"2014"	"C22"	"CAL14-2054"	NA	NA	"2014-1-june"	5
"2777"	"14"	"IMG_9399.jpg"	"CAL14-2175"	"june"	"2014"	"C22"	"CAL14-2175"	NA	NA	"2014-1-june"	5
"2780"	"17"	"IMG_9402.jpg"	"CAL14-2177"	"june"	"2014"	"C22"	"CAL14-2177"	NA	NA	"2014-1-june"	5
"2781"	"18"	"IMG_9403.jpg"	"CAL14-2178"	"june"	"2014"	"C22"	"CAL14-2178"	NA	NA	"2014-1-june"	5
"2782"	"19"	"IMG_9404.jpg"	"CAL14-2179"	"june"	"2014"	"C22"	"CAL14-2179"	NA	NA	"2014-1-june"	5
"3382"	"7"	"IMG_0361.JPG"	"CAL14-2179"	"august"	"2014"	"C22"	"CAL14-2179"	NA	NA	"2014-2-august"	6
"2783"	"20"	"IMG_9405.jpg"	"CAL14-2180"	"june"	"2014"	"C22"	"CAL14-2180"	NA	NA	"2014-1-june"	5
"2784"	"21"	"IMG_9406.jpg"	"CAL14-2181"	"june"	"2014"	"C22"	"CAL14-2181"	NA	NA	"2014-1-june"	5
"3971"	"1"	"IMG_4825.JPG"	"CAL15-2430"	"june"	"2015"	"C22"	"CAL15-2430"	NA	NA	"2015-1-june"	7
"3974"	"4"	"IMG_4828.JPG"	"CAL15-2431"	"june"	"2015"	"C22"	"CAL15-2431"	NA	NA	"2015-1-june"	7
"3977"	"7"	"IMG_4831.JPG"	"CAL15-2432"	"june"	"2015"	"C22"	"CAL15-2432"	NA	NA	"2015-1-june"	7
"3978"	"8"	"IMG_4832.JPG"	"CAL15-2433"	"june"	"2015"	"C22"	"CAL15-2433"	NA	NA	"2015-1-june"	7
"3980"	"10"	"IMG_4834.JPG"	"CAL15-2434"	"june"	"2015"	"C22"	"CAL15-2434"	NA	NA	"2015-1-june"	7
"3982"	"12"	"IMG_5711.JPG"	"CAL15-2506"	"june"	"2015"	"C22"	"CAL15-2506"	NA	NA	"2015-1-june"	7
"3983"	"13"	"IMG_5712.JPG"	"CAL15-2507"	"june"	"2015"	"C22"	"CAL15-2507"	NA	NA	"2015-1-june"	7
"3984"	"14"	"IMG_5713.JPG"	"CAL15-2508"	"june"	"2015"	"C22"	"CAL15-2508"	NA	NA	"2015-1-june"	7
"3985"	"15"	"IMG_5714.JPG"	"CAL15-2509"	"june"	"2015"	"C22"	"CAL15-2509"	NA	NA	"2015-1-june"	7
"3986"	"16"	"IMG_5716.JPG"	"CAL15-2510"	"june"	"2015"	"C22"	"CAL15-2510"	NA	NA	"2015-1-june"	7
"3987"	"17"	"IMG_5717.JPG"	"CAL15-2511"	"june"	"2015"	"C22"	"CAL15-2511"	NA	NA	"2015-1-june"	7
"3988"	"18"	"IMG_5718.JPG"	"CAL15-2512"	"june"	"2015"	"C22"	"CAL15-2512"	NA	NA	"2015-1-june"	7
"4547"	"11"	"IMG_7301.JPG"	"CAL15-2678"	"august"	"2015"	"C22"	"CAL15-2678"	NA	NA	"2015-2-august"	8
"4550"	"14"	"IMG_7304.JPG"	"CAL15-2680"	"august"	"2015"	"C22"	"CAL15-2680"	NA	NA	"2015-2-august"	8
"4551"	"15"	"IMG_7305.JPG"	"CAL15-2681"	"august"	"2015"	"C22"	"CAL15-2681"	NA	NA	"2015-2-august"	8
"4552"	"16"	"IMG_7306.JPG"	"CAL15-2682"	"august"	"2015"	"C22"	"CAL15-2682"	NA	NA	"2015-2-august"	8
"4557"	"21"	"IMG_7640.JPG"	"CAL15-2746"	"august"	"2015"	"C22"	"CAL15-2746"	NA	NA	"2015-2-august"	8
"4558"	"22"	"IMG_7640a.JPG'"	"CAL15-2747"	"august"	"2015"	"C22"	"CAL15-2747"	NA	NA	"2015-2-august"	8
"4559"	"23"	"IMG_7640b.JPG'"	"CAL15-2748"	"august"	"2015"	"C22"	"CAL15-2748"	NA	NA	"2015-2-august"	8
"4560"	"24"	"IMG_7641.JPG"	"CAL15-2749"	"august"	"2015"	"C22"	"CAL15-2749"	NA	NA	"2015-2-august"	8
"6564"	"27"	"IMG_3271.JPG"	"CAL17-3354"	"august"	"2017"	"C22"	"CAL17-3354"	NA	NA	"2017-2-august"	12
"309"	"1"	"IMG_0552.JPG"	"CAL12-0224"	"june"	"2012"	"C23"	"CAL12-0224"	NA	NA	"2012-1-june"	1
"310"	"2"	"IMG_0553.JPG"	"CAL12-0225"	"june"	"2012"	"C23"	"CAL12-0225"	NA	NA	"2012-1-june"	1
"311"	"3"	"IMG_0554.JPG"	"CAL12-0226"	"june"	"2012"	"C23"	"CAL12-0226"	NA	NA	"2012-1-june"	1
"312"	"4"	"IMG_0555.JPG"	"CAL12-0227"	"june"	"2012"	"C23"	"CAL12-0227"	NA	NA	"2012-1-june"	1
"313"	"5"	"IMG_0556.JPG"	"CAL12-0228"	"june"	"2012"	"C23"	"CAL12-0228"	NA	NA	"2012-1-june"	1
"314"	"6"	"IMG_0557.JPG"	"CAL12-0229"	"june"	"2012"	"C23"	"CAL12-0229"	NA	NA	"2012-1-june"	1
"315"	"7"	"IMG_0559.JPG"	"CAL12-0230"	"june"	"2012"	"C23"	"CAL12-0230"	NA	NA	"2012-1-june"	1
"316"	"8"	"IMG_0560.JPG"	"CAL12-0231"	"june"	"2012"	"C23"	"CAL12-0231"	NA	NA	"2012-1-june"	1
"317"	"9"	"IMG_0561.JPG"	"CAL12-0232"	"june"	"2012"	"C23"	"CAL12-0232"	NA	NA	"2012-1-june"	1
"318"	"10"	"IMG_0562.JPG"	"CAL12-0233"	"june"	"2012"	"C23"	"CAL12-0233"	NA	NA	"2012-1-june"	1
"319"	"11"	"IMG_0563.JPG"	"CAL12-0234"	"june"	"2012"	"C23"	"CAL12-0234"	NA	NA	"2012-1-june"	1
"320"	"12"	"IMG_0564.JPG"	"CAL12-0235"	"june"	"2012"	"C23"	"CAL12-0235"	NA	NA	"2012-1-june"	1
"321"	"13"	"IMG_0565.JPG"	"CAL12-0236"	"june"	"2012"	"C23"	"CAL12-0236"	NA	NA	"2012-1-june"	1
"322"	"14"	"IMG_0566.JPG"	"CAL12-0237"	"june"	"2012"	"C23"	"CAL12-0237"	NA	NA	"2012-1-june"	1
"323"	"15"	"IMG_0567.JPG"	"CAL12-0238"	"june"	"2012"	"C23"	"CAL12-0238"	NA	NA	"2012-1-june"	1
"324"	"16"	"IMG_0568.JPG"	"CAL12-0239"	"june"	"2012"	"C23"	"CAL12-0239"	NA	NA	"2012-1-june"	1
"325"	"17"	"IMG_0569.JPG"	"CAL12-0240"	"june"	"2012"	"C23"	"CAL12-0240"	NA	NA	"2012-1-june"	1
"326"	"18"	"IMG_0570.JPG"	"CAL12-0241"	"june"	"2012"	"C23"	"CAL12-0241"	NA	NA	"2012-1-june"	1
"327"	"19"	"IMG_0571.JPG"	"CAL12-0242"	"june"	"2012"	"C23"	"CAL12-0242"	NA	NA	"2012-1-june"	1
"328"	"20"	"IMG_0572.JPG"	"CAL12-0243"	"june"	"2012"	"C23"	"CAL12-0243"	NA	NA	"2012-1-june"	1
"329"	"21"	"IMG_0573.JPG"	"CAL12-0244"	"june"	"2012"	"C23"	"CAL12-0244"	NA	NA	"2012-1-june"	1
"330"	"22"	"IMG_0574.JPG"	"CAL12-0245"	"june"	"2012"	"C23"	"CAL12-0245"	NA	NA	"2012-1-june"	1
"331"	"23"	"IMG_0575.JPG"	"CAL12-0246"	"june"	"2012"	"C23"	"CAL12-0246"	NA	NA	"2012-1-june"	1
"332"	"24"	"IMG_0576.JPG"	"CAL12-0247"	"june"	"2012"	"C23"	"CAL12-0247"	NA	NA	"2012-1-june"	1
"333"	"25"	"IMG_0577.JPG"	"CAL12-0248"	"june"	"2012"	"C23"	"CAL12-0248"	NA	NA	"2012-1-june"	1
"1380"	"8"	"IMG_5165.JPG"	"CAL13-1381"	"june"	"2013"	"C23"	"CAL13-1381"	NA	NA	"2013-1-june"	3
"2131"	"8"	"IMG_6238.JPG"	"CAL13-1381"	"august"	"2013"	"C23"	"CAL13-1381"	NA	NA	"2013-2-august"	4
"1381"	"9"	"IMG_5166.JPG"	"CAL13-1382"	"june"	"2013"	"C23"	"CAL13-1382"	NA	NA	"2013-1-june"	3
"2130"	"7"	"IMG_6237.JPG"	"CAL13-1382"	"august"	"2013"	"C23"	"CAL13-1382"	NA	NA	"2013-2-august"	4
"1382"	"10"	"IMG_5167.JPG"	"CAL13-1383"	"june"	"2013"	"C23"	"CAL13-1383"	NA	NA	"2013-1-june"	3
"2132"	"9"	"IMG_6239.JPG"	"CAL13-1383"	"august"	"2013"	"C23"	"CAL13-1383"	NA	NA	"2013-2-august"	4
"3410"	"24"	"IMG_0521.JPG"	"CAL13-1383"	"august"	"2014"	"C23"	"CAL13-1383"	NA	NA	"2014-2-august"	6
"1386"	"14"	"IMG_5171.JPG"	"CAL13-1386"	"june"	"2013"	"C23"	"CAL13-1386"	NA	NA	"2013-1-june"	3
"1387"	"15"	"IMG_5172.JPG"	"CAL13-1387"	"june"	"2013"	"C23"	"CAL13-1387"	NA	NA	"2013-1-june"	3
"1391"	"19"	"IMG_5177.JPG"	"CAL13-1391"	"june"	"2013"	"C23"	"CAL13-1391"	NA	NA	"2013-1-june"	3
"2133"	"10"	"IMG_6240.JPG"	"CAL13-1391"	"august"	"2013"	"C23"	"CAL13-1391"	NA	NA	"2013-2-august"	4
"1396"	"24"	"IMG_5182.JPG"	"CAL13-1394"	"june"	"2013"	"C23"	"CAL13-1394"	NA	NA	"2013-1-june"	3
"1397"	"25"	"IMG_5183.JPG"	"CAL13-1395"	"june"	"2013"	"C23"	"CAL13-1395"	NA	NA	"2013-1-june"	3
"1399"	"27"	"IMG_5185.JPG"	"CAL13-1397"	"june"	"2013"	"C23"	"CAL13-1397"	NA	NA	"2013-1-june"	3
"2149"	"26"	"IMG_6256.JPG"	"CAL13-1397"	"august"	"2013"	"C23"	"CAL13-1397"	NA	NA	"2013-2-august"	4
"3401"	"15"	"IMG_0391.JPG"	"CAL13-1397"	"august"	"2014"	"C23"	"CAL13-1397"	NA	NA	"2014-2-august"	6
"1402"	"30"	"IMG_5189.JPG"	"CAL13-1400"	"june"	"2013"	"C23"	"CAL13-1400"	NA	NA	"2013-1-june"	3
"1403"	"31"	"IMG_5190.JPG"	"CAL13-1401"	"june"	"2013"	"C23"	"CAL13-1401"	NA	NA	"2013-1-june"	3
"1404"	"32"	"IMG_5191.JPG"	"CAL13-1402"	"june"	"2013"	"C23"	"CAL13-1402"	NA	NA	"2013-1-june"	3
"1405"	"33"	"IMG_5192.JPG"	"CAL13-1403"	"june"	"2013"	"C23"	"CAL13-1403"	NA	NA	"2013-1-june"	3
"1407"	"35"	"IMG_5194.JPG"	"CAL13-1405"	"june"	"2013"	"C23"	"CAL13-1405"	NA	NA	"2013-1-june"	3
"1410"	"38"	"IMG_5527.JPG"	"CAL13-1546"	"june"	"2013"	"C23"	"CAL13-1546"	NA	NA	"2013-1-june"	3
"2128"	"5"	"IMG_6234.JPG"	"CAL13-1546"	"august"	"2013"	"C23"	"CAL13-1546"	NA	NA	"2013-2-august"	4
"1423"	"51"	"IMG_5541.JPG"	"CAL13-1553"	"june"	"2013"	"C23"	"CAL13-1553"	NA	NA	"2013-1-june"	3
"1427"	"55"	"IMG_5545.JPG"	"CAL13-1554"	"june"	"2013"	"C23"	"CAL13-1554"	NA	NA	"2013-1-june"	3
"2127"	"4"	"IMG_6232.JPG"	"CAL13-1757"	"august"	"2013"	"C23"	"CAL13-1757"	NA	NA	"2013-2-august"	4
"2800"	"14"	"IMG_8674.jpg"	"CAL14-2064"	"june"	"2014"	"C23"	"CAL14-2064"	NA	NA	"2014-1-june"	5
"2806"	"20"	"IMG_9419.jpg"	"CAL14-2185"	"june"	"2014"	"C23"	"CAL14-2185"	NA	NA	"2014-1-june"	5
"2813"	"27"	"IMG_9427.jpg"	"CAL14-2188"	"june"	"2014"	"C23"	"CAL14-2188"	NA	NA	"2014-1-june"	5
"3990"	"1"	"IMG_4844.JPG"	"CAL15-2438"	"june"	"2015"	"C23"	"CAL15-2438"	NA	NA	"2015-1-june"	7
"3993"	"4"	"IMG_4848.JPG"	"CAL15-2439"	"june"	"2015"	"C23"	"CAL15-2439"	NA	NA	"2015-1-june"	7
"3996"	"7"	"IMG_4851.JPG"	"CAL15-2440"	"june"	"2015"	"C23"	"CAL15-2440"	NA	NA	"2015-1-june"	7
"3997"	"8"	"IMG_4852.JPG"	"CAL15-2441"	"june"	"2015"	"C23"	"CAL15-2441"	NA	NA	"2015-1-june"	7
"4000"	"11"	"IMG_4855.JPG"	"CAL15-2442"	"june"	"2015"	"C23"	"CAL15-2442"	NA	NA	"2015-1-june"	7
"4014"	"25"	"IMG_4869.JPG"	"CAL15-2443"	"june"	"2015"	"C23"	"CAL15-2443"	NA	NA	"2015-1-june"	7
"4015"	"26"	"IMG_4870.JPG"	"CAL15-2444"	"june"	"2015"	"C23"	"CAL15-2444"	NA	NA	"2015-1-june"	7
